timestamp,SampleNro,Type,Sub,Chan,Num,Aux
2014-10-07 08:51:16.048,19012,N,0,0,0
2014-10-07 08:51:16.644,19161,N,0,0,0
2014-10-07 08:51:17.248,19312,N,0,0,0
2014-10-07 08:51:17.864,19466,N,0,0,0
2014-10-07 08:51:18.464,19616,N,0,0,0
2014-10-07 08:51:19.072,19768,N,0,0,0
2014-10-07 08:51:19.684,19921,N,0,0,0
2014-10-07 08:51:20.288,20072,N,0,0,0
2014-10-07 08:51:20.892,20223,N,0,0,0
2014-10-07 08:51:21.492,20373,N,0,0,0
2014-10-07 08:51:22.100,20525,N,0,0,0
2014-10-07 08:51:22.716,20679,N,0,0,0
2014-10-07 08:51:23.320,20830,N,0,0,0
2014-10-07 08:51:23.924,20981,N,0,0,0
2014-10-07 08:51:24.532,21133,N,0,0,0
2014-10-07 08:51:25.144,21286,N,0,0,0
2014-10-07 08:51:25.752,21438,N,0,0,0
2014-10-07 08:51:26.356,21589,N,0,0,0
2014-10-07 08:51:26.968,21742,N,0,0,0
2014-10-07 08:51:27.576,21894,N,0,0,0
2014-10-07 08:51:28.192,22048,N,0,0,0
2014-10-07 08:51:28.800,22200,N,0,0,0
2014-10-07 08:51:29.404,22351,N,0,0,0
2014-10-07 08:51:30.020,22505,N,0,0,0
2014-10-07 08:51:30.624,22656,N,0,0,0
2014-10-07 08:51:31.232,22808,N,0,0,0
2014-10-07 08:51:31.852,22963,N,0,0,0
2014-10-07 08:51:32.464,23116,N,0,0,0
2014-10-07 08:51:33.068,23267,N,0,0,0
2014-10-07 08:51:33.680,23420,N,0,0,0
2014-10-07 08:51:34.292,23573,N,0,0,0
2014-10-07 08:51:34.912,23728,N,0,0,0
2014-10-07 08:51:35.512,23878,N,0,0,0
2014-10-07 08:51:36.120,24030,N,0,0,0
2014-10-07 08:51:36.732,24183,N,0,0,0
2014-10-07 08:51:37.344,24336,N,0,0,0
2014-10-07 08:51:37.964,24491,N,0,0,0
2014-10-07 08:51:38.564,24641,N,0,0,0
2014-10-07 08:51:39.176,24794,N,0,0,0
2014-10-07 08:51:39.784,24946,N,0,0,0
2014-10-07 08:51:40.392,25098,N,0,0,0
2014-10-07 08:51:41.000,25250,N,0,0,0
2014-10-07 08:51:41.612,25403,N,0,0,0
2014-10-07 08:51:42.220,25555,N,0,0,0
2014-10-07 08:51:42.832,25708,N,0,0,0
2014-10-07 08:51:43.440,25860,N,0,0,0
2014-10-07 08:51:44.048,26012,N,0,0,0
2014-10-07 08:51:44.656,26164,N,0,0,0
2014-10-07 08:51:45.260,26315,N,0,0,0
2014-10-07 08:51:45.876,26469,N,0,0,0
2014-10-07 08:51:46.492,26623,N,0,0,0
2014-10-07 08:51:47.096,26774,N,0,0,0
2014-10-07 08:51:47.704,26926,N,0,0,0
2014-10-07 08:51:48.320,27080,N,0,0,0
2014-10-07 08:51:48.932,27233,N,0,0,0
2014-10-07 08:51:49.536,27384,N,0,0,0
2014-10-07 08:51:50.144,27536,N,0,0,0
2014-10-07 08:51:50.760,27690,N,0,0,0
2014-10-07 08:51:51.372,27843,N,0,0,0
2014-10-07 08:51:51.984,27996,N,0,0,0
2014-10-07 08:51:52.592,28148,N,0,0,0
2014-10-07 08:51:53.208,28302,N,0,0,0
2014-10-07 08:51:53.820,28455,N,0,0,0
2014-10-07 08:51:54.428,28607,N,0,0,0
2014-10-07 08:51:55.040,28760,N,0,0,0
2014-10-07 08:51:55.656,28914,N,0,0,0
2014-10-07 08:51:56.268,29067,N,0,0,0
2014-10-07 08:51:56.880,29220,N,0,0,0
2014-10-07 08:51:57.492,29373,N,0,0,0
2014-10-07 08:51:58.108,29527,N,0,0,0
2014-10-07 08:51:58.704,29676,N,0,0,0
2014-10-07 08:51:59.320,29830,N,0,0,0
2014-10-07 08:51:59.936,29984,N,0,0,0
2014-10-07 08:52:00.552,30138,N,0,0,0
2014-10-07 08:52:01.156,30289,N,0,0,0
2014-10-07 08:52:01.768,30442,N,0,0,0
2014-10-07 08:52:02.384,30596,N,0,0,0
2014-10-07 08:52:02.992,30748,N,0,0,0
2014-10-07 08:52:03.600,30900,N,0,0,0
2014-10-07 08:52:04.208,31052,N,0,0,0
2014-10-07 08:52:04.824,31206,N,0,0,0
2014-10-07 08:52:05.436,31359,N,0,0,0
2014-10-07 08:52:06.048,31512,N,0,0,0
2014-10-07 08:52:06.656,31664,N,0,0,0
2014-10-07 08:52:07.268,31817,N,0,0,0
2014-10-07 08:52:07.872,31968,N,0,0,0
2014-10-07 08:52:08.476,32119,N,0,0,0
2014-10-07 08:52:09.084,32271,N,0,0,0
2014-10-07 08:52:09.692,32423,N,0,0,0
2014-10-07 08:52:10.292,32573,N,0,0,0
2014-10-07 08:52:10.900,32725,N,0,0,0
2014-10-07 08:52:11.512,32878,N,0,0,0
2014-10-07 08:52:12.116,33029,N,0,0,0
2014-10-07 08:52:12.720,33180,N,0,0,0
2014-10-07 08:52:13.324,33331,N,0,0,0
2014-10-07 08:52:13.936,33484,N,0,0,0
2014-10-07 08:52:14.536,33634,N,0,0,0
2014-10-07 08:52:15.148,33787,N,0,0,0
2014-10-07 08:52:15.752,33938,N,0,0,0
2014-10-07 08:52:16.364,34091,N,0,0,0
2014-10-07 08:52:16.972,34243,N,0,0,0
2014-10-07 08:52:17.572,34393,N,0,0,0
2014-10-07 08:52:18.184,34546,N,0,0,0
2014-10-07 08:52:18.796,34699,N,0,0,0
2014-10-07 08:52:19.400,34850,N,0,0,0
2014-10-07 08:52:20.016,35004,N,0,0,0
2014-10-07 08:52:20.624,35156,N,0,0,0
2014-10-07 08:52:21.236,35309,N,0,0,0
2014-10-07 08:52:21.840,35460,N,0,0,0
2014-10-07 08:52:22.448,35612,N,0,0,0
2014-10-07 08:52:23.060,35765,N,0,0,0
2014-10-07 08:52:23.676,35919,N,0,0,0
2014-10-07 08:52:24.280,36070,N,0,0,0
2014-10-07 08:52:24.888,36222,N,0,0,0
2014-10-07 08:52:25.504,36376,N,0,0,0
2014-10-07 08:52:26.116,36529,N,0,0,0
2014-10-07 08:52:26.724,36681,N,0,0,0
2014-10-07 08:52:27.328,36832,N,0,0,0
2014-10-07 08:52:27.944,36986,N,0,0,0
2014-10-07 08:52:28.560,37140,N,0,0,0
2014-10-07 08:52:29.168,37292,N,0,0,0
2014-10-07 08:52:29.772,37443,N,0,0,0
2014-10-07 08:52:30.392,37598,N,0,0,0
2014-10-07 08:52:31.004,37751,N,0,0,0
2014-10-07 08:52:31.608,37902,N,0,0,0
2014-10-07 08:52:32.216,38054,N,0,0,0
2014-10-07 08:52:32.836,38209,N,0,0,0
2014-10-07 08:52:33.448,38362,N,0,0,0
2014-10-07 08:52:34.060,38515,N,0,0,0
2014-10-07 08:52:34.672,38668,N,0,0,0
2014-10-07 08:52:35.296,38824,N,0,0,0
2014-10-07 08:52:35.900,38975,N,0,0,0
2014-10-07 08:52:36.512,39128,N,0,0,0
2014-10-07 08:52:37.128,39282,N,0,0,0
2014-10-07 08:52:37.740,39435,N,0,0,0
2014-10-07 08:52:38.344,39586,N,0,0,0
2014-10-07 08:52:38.952,39738,N,0,0,0
2014-10-07 08:52:39.572,39893,N,0,0,0
2014-10-07 08:52:40.172,40043,N,0,0,0
2014-10-07 08:52:40.780,40195,N,0,0,0
2014-10-07 08:52:41.388,40347,N,0,0,0
2014-10-07 08:52:41.996,40499,N,0,0,0
2014-10-07 08:52:42.608,40652,N,0,0,0
2014-10-07 08:52:43.212,40803,N,0,0,0
2014-10-07 08:52:43.820,40955,N,0,0,0
2014-10-07 08:52:44.428,41107,N,0,0,0
2014-10-07 08:52:45.032,41258,N,0,0,0
2014-10-07 08:52:45.636,41409,N,0,0,0
2014-10-07 08:52:46.240,41560,N,0,0,0
2014-10-07 08:52:46.848,41712,N,0,0,0
2014-10-07 08:52:47.448,41862,N,0,0,0
2014-10-07 08:52:48.060,42015,N,0,0,0
2014-10-07 08:52:48.664,42166,N,0,0,0
2014-10-07 08:52:49.268,42317,N,0,0,0
2014-10-07 08:52:49.876,42469,N,0,0,0
2014-10-07 08:52:50.476,42619,N,0,0,0
2014-10-07 08:52:51.084,42771,N,0,0,0
2014-10-07 08:52:51.692,42923,N,0,0,0
2014-10-07 08:52:52.292,43073,N,0,0,0
2014-10-07 08:52:52.896,43224,N,0,0,0
2014-10-07 08:52:53.504,43376,N,0,0,0
2014-10-07 08:52:54.108,43527,N,0,0,0
2014-10-07 08:52:54.712,43678,N,0,0,0
2014-10-07 08:52:55.316,43829,N,0,0,0
2014-10-07 08:52:55.924,43981,N,0,0,0
2014-10-07 08:52:56.524,44131,N,0,0,0
2014-10-07 08:52:57.136,44284,N,0,0,0
2014-10-07 08:52:57.740,44435,N,0,0,0
2014-10-07 08:52:58.340,44585,N,0,0,0
2014-10-07 08:52:58.952,44738,N,0,0,0
2014-10-07 08:52:59.560,44890,N,0,0,0
2014-10-07 08:53:00.164,45041,N,0,0,0
2014-10-07 08:53:00.772,45193,N,0,0,0
2014-10-07 08:53:01.384,45346,N,0,0,0
2014-10-07 08:53:01.988,45497,N,0,0,0
2014-10-07 08:53:02.592,45648,N,0,0,0
2014-10-07 08:53:03.200,45800,N,0,0,0
2014-10-07 08:53:03.808,45952,N,0,0,0
2014-10-07 08:53:04.408,46102,N,0,0,0
2014-10-07 08:53:05.012,46253,N,0,0,0
2014-10-07 08:53:05.620,46405,N,0,0,0
2014-10-07 08:53:06.228,46557,N,0,0,0
2014-10-07 08:53:06.832,46708,N,0,0,0
2014-10-07 08:53:07.436,46859,N,0,0,0
2014-10-07 08:53:08.056,47014,N,0,0,0
2014-10-07 08:53:08.656,47164,N,0,0,0
2014-10-07 08:53:09.256,47314,N,0,0,0
2014-10-07 08:53:09.872,47468,N,0,0,0
2014-10-07 08:53:10.480,47620,N,0,0,0
2014-10-07 08:53:11.088,47772,N,0,0,0
2014-10-07 08:53:11.692,47923,N,0,0,0
2014-10-07 08:53:12.308,48077,N,0,0,0
2014-10-07 08:53:12.916,48229,N,0,0,0
2014-10-07 08:53:13.516,48379,N,0,0,0
2014-10-07 08:53:14.124,48531,N,0,0,0
2014-10-07 08:53:14.744,48686,N,0,0,0
2014-10-07 08:53:15.356,48839,N,0,0,0
2014-10-07 08:53:15.952,48988,N,0,0,0
2014-10-07 08:53:16.560,49140,N,0,0,0
2014-10-07 08:53:17.172,49293,N,0,0,0
2014-10-07 08:53:17.784,49446,N,0,0,0
2014-10-07 08:53:18.384,49596,N,0,0,0
2014-10-07 08:53:18.992,49748,N,0,0,0
2014-10-07 08:53:19.604,49901,N,0,0,0
2014-10-07 08:53:20.216,50054,N,0,0,0
2014-10-07 08:53:20.824,50206,N,0,0,0
2014-10-07 08:53:21.428,50357,N,0,0,0
2014-10-07 08:53:22.044,50511,N,0,0,0
2014-10-07 08:53:22.648,50662,N,0,0,0
2014-10-07 08:53:23.256,50814,N,0,0,0
2014-10-07 08:53:23.864,50966,N,0,0,0
2014-10-07 08:53:24.480,51120,N,0,0,0
2014-10-07 08:53:25.084,51271,N,0,0,0
2014-10-07 08:53:25.688,51422,N,0,0,0
2014-10-07 08:53:26.296,51574,N,0,0,0
2014-10-07 08:53:26.904,51726,N,0,0,0
2014-10-07 08:53:27.512,51878,N,0,0,0
2014-10-07 08:53:28.116,52029,N,0,0,0
2014-10-07 08:53:28.724,52181,N,0,0,0
2014-10-07 08:53:29.332,52333,N,0,0,0
2014-10-07 08:53:29.936,52484,N,0,0,0
2014-10-07 08:53:30.540,52635,N,0,0,0
2014-10-07 08:53:31.152,52788,N,0,0,0
2014-10-07 08:53:31.760,52940,N,0,0,0
2014-10-07 08:53:32.360,53090,N,0,0,0
2014-10-07 08:53:32.968,53242,N,0,0,0
2014-10-07 08:53:33.576,53394,N,0,0,0
2014-10-07 08:53:34.184,53546,N,0,0,0
2014-10-07 08:53:34.788,53697,N,0,0,0
2014-10-07 08:53:35.392,53848,N,0,0,0
2014-10-07 08:53:36.000,54000,N,0,0,0
2014-10-07 08:53:36.604,54151,N,0,0,0
2014-10-07 08:53:37.208,54302,N,0,0,0
2014-10-07 08:53:37.808,54452,N,0,0,0
2014-10-07 08:53:38.416,54604,N,0,0,0
2014-10-07 08:53:39.024,54756,N,0,0,0
2014-10-07 08:53:39.620,54905,N,0,0,0
2014-10-07 08:53:40.220,55055,N,0,0,0
2014-10-07 08:53:40.824,55206,N,0,0,0
2014-10-07 08:53:41.420,55355,N,0,0,0
2014-10-07 08:53:42.016,55504,N,0,0,0
2014-10-07 08:53:42.612,55653,N,0,0,0
2014-10-07 08:53:43.216,55804,N,0,0,0
2014-10-07 08:53:43.816,55954,N,0,0,0
2014-10-07 08:53:44.412,56103,N,0,0,0
2014-10-07 08:53:45.020,56255,N,0,0,0
2014-10-07 08:53:45.620,56405,N,0,0,0
2014-10-07 08:53:46.216,56554,N,0,0,0
2014-10-07 08:53:46.812,56703,N,0,0,0
2014-10-07 08:53:47.416,56854,N,0,0,0
2014-10-07 08:53:48.016,57004,N,0,0,0
2014-10-07 08:53:48.612,57153,N,0,0,0
2014-10-07 08:53:49.208,57302,N,0,0,0
2014-10-07 08:53:49.812,57453,N,0,0,0
2014-10-07 08:53:50.412,57603,N,0,0,0
2014-10-07 08:53:51.004,57751,N,0,0,0
2014-10-07 08:53:51.600,57900,N,0,0,0
2014-10-07 08:53:52.204,58051,N,0,0,0
2014-10-07 08:53:52.804,58201,N,0,0,0
2014-10-07 08:53:53.400,58350,N,0,0,0
2014-10-07 08:53:53.992,58498,N,0,0,0
2014-10-07 08:53:54.596,58649,N,0,0,0
2014-10-07 08:53:55.196,58799,N,0,0,0
2014-10-07 08:53:55.792,58948,N,0,0,0
2014-10-07 08:53:56.396,59099,N,0,0,0
2014-10-07 08:53:56.996,59249,N,0,0,0
2014-10-07 08:53:57.596,59399,N,0,0,0
2014-10-07 08:53:58.192,59548,N,0,0,0
2014-10-07 08:53:58.800,59700,N,0,0,0
2014-10-07 08:53:59.396,59849,N,0,0,0
2014-10-07 08:53:59.992,59998,N,0,0,0
2014-10-07 08:54:00.596,60149,N,0,0,0
2014-10-07 08:54:01.192,60298,N,0,0,0
2014-10-07 08:54:01.796,60449,N,0,0,0
2014-10-07 08:54:02.396,60599,N,0,0,0
2014-10-07 08:54:02.996,60749,N,0,0,0
2014-10-07 08:54:03.596,60899,N,0,0,0
2014-10-07 08:54:04.200,61050,N,0,0,0
2014-10-07 08:54:04.800,61200,N,0,0,0
2014-10-07 08:54:05.404,61351,N,0,0,0
2014-10-07 08:54:06.000,61500,N,0,0,0
2014-10-07 08:54:06.604,61651,N,0,0,0
2014-10-07 08:54:07.204,61801,N,0,0,0
2014-10-07 08:54:07.808,61952,N,0,0,0
2014-10-07 08:54:08.408,62102,N,0,0,0
2014-10-07 08:54:09.012,62253,N,0,0,0
2014-10-07 08:54:09.608,62402,N,0,0,0
2014-10-07 08:54:10.212,62553,N,0,0,0
2014-10-07 08:54:10.816,62704,N,0,0,0
2014-10-07 08:54:11.420,62855,N,0,0,0
2014-10-07 08:54:12.024,63006,N,0,0,0
2014-10-07 08:54:12.624,63156,N,0,0,0
2014-10-07 08:54:13.232,63308,N,0,0,0
2014-10-07 08:54:13.840,63460,N,0,0,0
2014-10-07 08:54:14.440,63610,N,0,0,0
2014-10-07 08:54:15.044,63761,N,0,0,0
2014-10-07 08:54:15.652,63913,N,0,0,0
2014-10-07 08:54:16.264,64066,N,0,0,0
2014-10-07 08:54:16.868,64217,N,0,0,0
2014-10-07 08:54:17.472,64368,N,0,0,0
2014-10-07 08:54:18.080,64520,N,0,0,0
2014-10-07 08:54:18.692,64673,N,0,0,0
2014-10-07 08:54:19.288,64822,N,0,0,0
2014-10-07 08:54:19.896,64974,N,0,0,0
2014-10-07 08:54:20.500,65125,N,0,0,0
2014-10-07 08:54:21.108,65277,N,0,0,0
2014-10-07 08:54:21.712,65428,N,0,0,0
2014-10-07 08:54:22.316,65579,N,0,0,0
2014-10-07 08:54:22.920,65730,N,0,0,0
2014-10-07 08:54:23.528,65882,N,0,0,0
2014-10-07 08:54:24.132,66033,N,0,0,0
2014-10-07 08:54:24.744,66186,N,0,0,0
2014-10-07 08:54:25.348,66337,N,0,0,0
2014-10-07 08:54:25.952,66488,N,0,0,0
2014-10-07 08:54:26.556,66639,N,0,0,0
2014-10-07 08:54:27.160,66790,N,0,0,0
2014-10-07 08:54:27.780,66945,N,0,0,0
2014-10-07 08:54:28.388,67097,N,0,0,0
2014-10-07 08:54:28.996,67249,N,0,0,0
2014-10-07 08:54:29.604,67401,N,0,0,0
2014-10-07 08:54:30.216,67554,N,0,0,0
2014-10-07 08:54:30.824,67706,N,0,0,0
2014-10-07 08:54:31.432,67858,N,0,0,0
2014-10-07 08:54:31.936,67984,r,0,0,0
2014-10-07 08:54:32.668,68167,N,0,0,0
2014-10-07 08:54:33.276,68319,N,0,0,0
2014-10-07 08:54:33.888,68472,N,0,0,0
2014-10-07 08:54:34.500,68625,N,0,0,0
2014-10-07 08:54:35.112,68778,N,0,0,0
2014-10-07 08:54:35.720,68930,N,0,0,0
2014-10-07 08:54:36.332,69083,N,0,0,0
2014-10-07 08:54:36.940,69235,N,0,0,0
2014-10-07 08:54:37.540,69385,N,0,0,0
2014-10-07 08:54:38.148,69537,N,0,0,0
2014-10-07 08:54:38.752,69688,N,0,0,0
2014-10-07 08:54:39.360,69840,N,0,0,0
2014-10-07 08:54:39.968,69992,N,0,0,0
2014-10-07 08:54:40.568,70142,N,0,0,0
2014-10-07 08:54:41.168,70292,N,0,0,0
2014-10-07 08:54:41.776,70444,N,0,0,0
2014-10-07 08:54:42.376,70594,N,0,0,0
2014-10-07 08:54:42.972,70743,N,0,0,0
2014-10-07 08:54:43.580,70895,N,0,0,0
2014-10-07 08:54:44.184,71046,N,0,0,0
2014-10-07 08:54:44.784,71196,N,0,0,0
2014-10-07 08:54:45.380,71345,N,0,0,0
2014-10-07 08:54:45.984,71496,N,0,0,0
2014-10-07 08:54:46.576,71644,N,0,0,0
2014-10-07 08:54:47.176,71794,N,0,0,0
2014-10-07 08:54:47.768,71942,N,0,0,0
2014-10-07 08:54:48.372,72093,N,0,0,0
2014-10-07 08:54:48.980,72245,N,0,0,0
2014-10-07 08:54:49.568,72392,N,0,0,0
2014-10-07 08:54:50.160,72540,N,0,0,0
2014-10-07 08:54:50.760,72690,N,0,0,0
2014-10-07 08:54:51.360,72840,N,0,0,0
2014-10-07 08:54:51.956,72989,N,0,0,0
2014-10-07 08:54:52.544,73136,N,0,0,0
2014-10-07 08:54:53.140,73285,N,0,0,0
2014-10-07 08:54:53.740,73435,N,0,0,0
2014-10-07 08:54:54.336,73584,N,0,0,0
2014-10-07 08:54:54.932,73733,N,0,0,0
2014-10-07 08:54:55.528,73882,N,0,0,0
2014-10-07 08:54:56.120,74030,N,0,0,0
2014-10-07 08:54:56.716,74179,N,0,0,0
2014-10-07 08:54:57.304,74326,N,0,0,0
2014-10-07 08:54:57.908,74477,N,0,0,0
2014-10-07 08:54:58.504,74626,N,0,0,0
2014-10-07 08:54:59.092,74773,N,0,0,0
2014-10-07 08:54:59.688,74922,N,0,0,0
2014-10-07 08:55:00.288,75072,N,0,0,0
2014-10-07 08:55:00.884,75221,N,0,0,0
2014-10-07 08:55:01.480,75370,N,0,0,0
2014-10-07 08:55:02.072,75518,N,0,0,0
2014-10-07 08:55:02.676,75669,N,0,0,0
2014-10-07 08:55:03.276,75819,N,0,0,0
2014-10-07 08:55:03.860,75965,N,0,0,0
2014-10-07 08:55:04.460,76115,N,0,0,0
2014-10-07 08:55:05.060,76265,N,0,0,0
2014-10-07 08:55:05.656,76414,N,0,0,0
2014-10-07 08:55:06.248,76562,N,0,0,0
2014-10-07 08:55:06.844,76711,N,0,0,0
2014-10-07 08:55:07.448,76862,N,0,0,0
2014-10-07 08:55:08.044,77011,N,0,0,0
2014-10-07 08:55:08.640,77160,N,0,0,0
2014-10-07 08:55:09.240,77310,N,0,0,0
2014-10-07 08:55:09.844,77461,N,0,0,0
2014-10-07 08:55:10.440,77610,N,0,0,0
2014-10-07 08:55:11.040,77760,N,0,0,0
2014-10-07 08:55:11.640,77910,N,0,0,0
2014-10-07 08:55:12.244,78061,N,0,0,0
2014-10-07 08:55:12.848,78212,N,0,0,0
2014-10-07 08:55:13.440,78360,N,0,0,0
2014-10-07 08:55:14.044,78511,N,0,0,0
2014-10-07 08:55:14.648,78662,N,0,0,0
2014-10-07 08:55:15.248,78812,N,0,0,0
2014-10-07 08:55:15.852,78963,N,0,0,0
2014-10-07 08:55:16.452,79113,N,0,0,0
2014-10-07 08:55:17.064,79266,N,0,0,0
2014-10-07 08:55:17.664,79416,N,0,0,0
2014-10-07 08:55:18.268,79567,N,0,0,0
2014-10-07 08:55:18.876,79719,N,0,0,0
2014-10-07 08:55:19.480,79870,N,0,0,0
2014-10-07 08:55:20.080,80020,N,0,0,0
2014-10-07 08:55:20.692,80173,N,0,0,0
2014-10-07 08:55:21.308,80327,N,0,0,0
2014-10-07 08:55:21.920,80480,N,0,0,0
2014-10-07 08:55:22.532,80633,N,0,0,0
2014-10-07 08:55:23.140,80785,N,0,0,0
2014-10-07 08:55:23.764,80941,N,0,0,0
2014-10-07 08:55:24.376,81094,N,0,0,0
